MSG, ID, DLC, Signal, Start, Length, Endianess, Scaling, Offset, Minimum, Maximum, Signed, Units, Multiplexed, Floating,
Battery_Traction_4, 588, 8, BattTracSoc_Pc_Dsply, 55, 8, motorola, 0.5, 0, 0, 126.5, false, Percent, N/A, no, 
Battery_Traction_4, 588, 8, BattChrgRdyStat_D_Actl, 58, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Battery_Traction_1, 122, 8, BattTrac_I_Actl, 6, 15, motorola, 0.05, -750, -750, 888.25, false, Amps, N/A, no, 
Battery_Traction_1, 122, 8, BattTracCnnct_B_Cmd, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Battery_Traction_1, 122, 8, BattTrac_U_Actl, 17, 10, motorola, 0.5, 0, 0, 510.5, false, Volts, N/A, no, 
Battery_Traction_1, 122, 8, BattTracMil_D_Rq, 19, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Battery_Traction_1, 122, 8, BattTracOff_B_Actl, 20, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Battery_Traction_1, 122, 8, BattTracOffFst_D_Actl, 22, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Battery_Traction_1, 122, 8, VehStrtInhbt_B_RqBatt, 23, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Battery_Traction_1, 122, 8, BattTrac_U_LimHi, 39, 8, motorola, 2, 0, 0, 510, false, volt, N/A, no, 
Battery_Traction_1, 122, 8, BattTrac_U_LimLo, 47, 8, motorola, 2, 0, 0, 510, false, volt, N/A, no, 
TesterPhysicalReqGWM_H1, 1814, 8, TesterPhysicalReqGWM_H1, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalResGWM_HS1, 1822, 8, TesterPhysicalResGWM_H1, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TCM_AutoSar_Network_Mgmt, 1440, 8, TCM_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
Compressor_Req_HS1, 806, 8, HvacEvap_Te_Offst, 1, 10, motorola, 0.125, -50, -50, 77.875, false, Degrees C, N/A, no, 
Compressor_Req_HS1, 806, 8, SnowPlowMde_B_Enbl, 2, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, StopStrtDrvMde_B_RqBtn, 3, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, WndwFrontHeat_B_Stat, 4, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, ClimtPw_B_Rq, 5, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, HtrCorePump_B_Rq, 6, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, HvacAirCond_B_Rq, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, HvacEvap_Te_Actl, 17, 10, motorola, 0.125, -50, -50, 77.75, false, Degrees C, N/A, no, 
Compressor_Req_HS1, 806, 8, ClimtHeat_D_Rq, 20, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, ClimtCool_D_Rq, 23, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, HvacEvap_Te_Rq, 33, 10, motorola, 0.125, -50, -50, 77.875, false, Degrees C, N/A, no, 
Compressor_Req_HS1, 806, 8, ClimtDeltaLoad_Pw_Actl, 39, 6, motorola, 50, -1600, -1600, 1450, false, watts, N/A, no, 
Compressor_Req_HS1, 806, 8, HvacHtrCore_Te_Rq, 49, 10, motorola, 0.25, -50, -50, 205.75, false, degC, N/A, no, 
Compressor_Req_HS1, 806, 8, ClimtHeatRear_D_Rq, 54, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Compressor_Req_HS1, 806, 8, ClimtCoolRear_B_Rq, 55, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_4, 578, 8, EngOff_T_Actl, 7, 16, motorola, 1, 0, 0, 65534, false, second^0.5, N/A, no, 
Body_Info_4, 578, 8, BattULo_I_Actl, 21, 14, motorola, 0.0625, -512, -512, 511.875, false, ampere, N/A, no, 
Body_Info_4, 578, 8, PrkLckCtl_B_Enbl, 22, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_4, 578, 8, BrkTrnShifLck_B_Stat, 23, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_4, 578, 8, BattULo_U_Actl, 39, 8, motorola, 0.0625, 0, 0, 15.875, false, volt, N/A, no, 
Body_Info_4, 578, 8, PrkLckCtlAvail_T_Stat, 47, 8, motorola, 1, 0, 0, 255, false, second, N/A, no, 
Body_Info_4, 578, 8, FuelPumpPwr_D_Stat, 50, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Body_Info_4, 578, 8, DriverCrankingReq, 51, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_4, 578, 8, DcacElPw_D_Rq, 53, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Body_Info_4, 578, 8, PrkLckCtlMsgTxt_D_Rq, 55, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Body_Info_4, 578, 8, PtLatchActv_B_RqBcm, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_4, 578, 8, PrkLckCtlUnlck_D_Stat, 58, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Body_Info_4, 578, 8, PrkLckCtlTow_B_Enbl, 59, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_4, 578, 8, immoSecureIdleMode, 61, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
Body_Info_4, 578, 8, ReFuelSwtchStat_D_Actl, 63, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, StrtrMtrCtlMsgTxt_D2_Rq, 1, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, GearRvrse_D_Actl, 4, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, StrtrMtrCtlMsgTxt_D_Rq, 7, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, VehVActlEng_No_Cs, 15, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
EngVehicleSpThrottle2, 514, 8, EngAout_Tq_VacLimSpcN, 18, 11, motorola, 1, -500, -500, 1547, false, Nm, N/A, no, 
EngVehicleSpThrottle2, 514, 8, VehVActlEng_No_Cnt, 22, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
EngVehicleSpThrottle2, 514, 8, VehVTrlrAid_B_Avail, 23, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, Veh_V_RqCcSet, 32, 9, motorola, 0.5, 0, 0, 255.5, false, kph, N/A, no, 
EngVehicleSpThrottle2, 514, 8, EngCylSync_No_Ctr, 36, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
EngVehicleSpThrottle2, 514, 8, VehVActlEng_D_Qf, 38, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, StrtrMtrDlyStrt_B_Stat, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngVehicleSpThrottle2, 514, 8, Veh_V_ActlEng, 55, 16, motorola, 0.01, 0, 0, 655.35, false, kph, N/A, no, 
AWD_4x4_Data, 609, 8, AwdLck_Tq_Actl, 11, 12, motorola, 1, 0, 0, 4093, false, Nm, N/A, no, 
AWD_4x4_Data, 609, 8, AwdLck_Tq_Rq, 27, 12, motorola, 1, 0, 0, 4093, false, Nm, N/A, no, 
AWD_4x4_Data, 609, 8, AwdLck_D_Stat, 31, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
AWD_4x4_Data, 609, 8, AwdLckTqNeg_B_Actl, 43, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
AWD_4x4_Data, 609, 8, AwdSrvcRqd_B_Rq, 44, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
AWD_4x4_Data, 609, 8, AwdTerrMdeChng_D_Rdy, 47, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
AWD_4x4_Data, 609, 8, AwdTerrMde_D_Actl, 58, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
AWD_4x4_Data, 609, 8, AwdStat_D_RqDsply, 63, 5, motorola, 1, 0, 0, 31, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, FohEng_D_Rq, 1, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, ECMMILRequest, 3, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, VehVLimStat_D_Actl, 6, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, VehVLimActv_B_Actl, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, EngIdlShutDown_D_Stat, 9, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, EngIdlShutDwnTxt_D_Rq, 17, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, OilPressureWarning, 18, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_1, 1057, 8, CoolantFanStepAct, 23, 5, motorola, 1, 0, 0, 31, false, Steps, N/A, no, 
PowertrainData_1, 1057, 8, TrnTotLss_Tq_Est, 31, 8, motorola, 0.5, 0, 0, 126.5, false, Nm, N/A, no, 
PowertrainData_1, 1057, 8, TrnTotTq_Rt_Est, 39, 16, motorola, 0.001, 0, 0, 65.533, false, Unitless, N/A, no, 
PowertrainData_1, 1057, 8, AirCondFluidHi_P_Actl, 55, 8, motorola, 0.125, 0, 0, 31.625, false, bar, N/A, no, 
PowertrainData_1, 1057, 8, FUEL_ALCOHOL_PERCNT, 63, 8, motorola, 0.393701, 0, 0, 99.9999, false, Percent, N/A, no, 
PowertrainData_2, 1069, 8, ThrPos_Pc_CalcDiag, 7, 8, motorola, 0.392157, 0, 0, 100, false, %, N/A, no, 
PowertrainData_2, 1069, 8, EngAirIn_Te_Actl, 9, 10, motorola, 0.25, -128, -128, 127.25, false, degC, N/A, no, 
PowertrainData_2, 1069, 8, EngMsgTxt_D_Rq, 11, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, ObdWarmUp_B_Complt, 12, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, EngOilMaint_B_Stat, 13, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, ULoSrcOnPlg_B_Cmd, 14, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, TracKeyMdeEnbl_B_Stat, 15, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, ApedPos_Pc_ActlDiag, 31, 8, motorola, 0.392157, 0, 0, 100, false, %, N/A, no, 
PowertrainData_2, 1069, 8, EngClnt_Te_ActlDiag, 39, 8, motorola, 1, -40, -40, 215, false, degC, N/A, no, 
PowertrainData_2, 1069, 8, EngLoad_Pc_CalcDiag, 47, 8, motorola, 0.392157, 0, 0, 100, false, %, N/A, no, 
PowertrainData_2, 1069, 8, ReFuelSysStat_D_Dsply, 50, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, GrllShtrPos_B_Falt, 51, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, GrllShtrPos_D_Cmd, 55, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, SlMde_D_Stat, 57, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, SlMde_D_RqDsply, 59, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowertrainData_2, 1069, 8, IsaOffst_D_Stat, 63, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
TesterPhysicalResGFM2, 2010, 8, TesterPhysicalResGFM2, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
GFM2_AutoSar_Network_Mgmt, 1522, 8, GFM2_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BECM_AutoSar_Network_Mgmt, 1442, 8, BECM_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
Cluster_HEV_Data1, 786, 8, VehElRngeCyc_L_Dsply, 3, 12, motorola, 0.1, 0, 0, 409.3, false, km, N/A, no, 
Cluster_HEV_Data1, 786, 8, PtDataKeyId_D_Stat, 23, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Cluster_HEV_Data1, 786, 8, RgenTrip_Pc_Dsply, 33, 10, motorola, 0.1, 0, 0, 102.3, false, percent, N/A, no, 
Cluster_HEV_Data1, 786, 8, ChrgStat_D_Dsply, 36, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
Cluster_HEV_Data1, 786, 8, RgenTrip_L_Dsply, 55, 16, motorola, 0.1, 0, 0, 6553.3, false, kilometer, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, YawStabilityIndex, 0, 9, motorola, 1, -256, -256, 255, false, %, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, BrkBstrVac_P_Actl, 7, 7, motorola, 8, 0, 0, 1008, false, Millibar, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, HsaTrnAout_Tq_Rq, 23, 16, motorola, 4, -131072, -131072, 131060, false, Nm, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, BrkAutoHold_D_Stat, 34, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, BrkRearPCorrltn_B_Stat, 35, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, BrkTotTqRqDrv_No_Cnt, 39, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, BrkTot_Tq_RqDrv, 47, 13, motorola, 4, 0, 0, 32760, false, Nm, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, HsaStat_D_Dsply, 50, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
ABS_BrkBst_Data_HS1, 1200, 8, BrkTotTqRqDrv_No_Cs, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TesterFunctionalReq_H1, 2015, 8, TesterFunctionalReq, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
EngineClimateData, 376, 8, HvacHtrCore2_Te_Actl, 1, 10, motorola, 0.25, -50, -50, 205.5, false, degC, N/A, no, 
EngineClimateData, 376, 8, AslIconDsply_D_Rq, 3, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineClimateData, 376, 8, DynoMde_B_Cmd, 4, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineClimateData, 376, 8, LnchCtlSys_D_Stat, 7, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
EngineClimateData, 376, 8, EngAout_Aa_Actl, 17, 10, motorola, 0.05, -25.6, -25.6, 25.55, false, rpm/ms, N/A, no, 
EngineClimateData, 376, 8, EcssLamp_D_RqDsply, 19, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineClimateData, 376, 8, GasPrtc_D_RqDsply, 22, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
EngineClimateData, 376, 8, AirAmb_Te_Actl, 33, 10, motorola, 0.25, -128, -128, 127.75, false, degC, N/A, no, 
EngineClimateData, 376, 8, AirAmbTe_D_Qf, 35, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineClimateData, 376, 8, PtcHtr_D_Cmd, 38, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineClimateData, 376, 8, AslChime_B_Rq, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineClimateData, 376, 8, AirAmb_Te_ActlFilt, 49, 10, motorola, 0.25, -128, -128, 127.75, false, deg C, N/A, no, 
EngineClimateData, 376, 8, AirAmb_P_Actl, 55, 6, motorola, 10, 500, 500, 1110, false, mbar, N/A, no, 
TransGearData_3, 572, 8, TrnGboxIn_N_Actl, 12, 13, motorola, 2, 0, 0, 16378, false, rpm, N/A, no, 
TransGearData_3, 572, 8, TrnAinIdl_Tq_Actl, 26, 11, motorola, 1, -500, -500, 1545, false, Nm, N/A, no, 
TransGearData_3, 572, 8, TipInMgrInhbt_B_RqTrn, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TransGearData_3, 572, 8, TrnAinLss_Tq_Est, 42, 11, motorola, 1, -500, -500, 1545, false, Nm, N/A, no, 
TransGearData_3, 572, 8, TrnTotLss_Tq_Actl, 63, 8, motorola, 0.5, 0, 0, 126.5, false, Nm, N/A, no, 
EngVehicleSpThrottle, 516, 8, ApedPos_Pc_ActlArb, 1, 10, motorola, 0.1, 0, 0, 102.3, false, %, N/A, no, 
EngVehicleSpThrottle, 516, 8, ApedPosPcActl_No_Cnt, 5, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
EngVehicleSpThrottle, 516, 8, ApedPosPcActl_D_Qf, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngVehicleSpThrottle, 516, 8, ApedPos_PcRate_ActlArb, 23, 8, motorola, 0.04, -5, -5, 5.12, false, %/ms, N/A, no, 
EngVehicleSpThrottle, 516, 8, EngAout_N_Actl, 28, 13, motorola, 2, 0, 0, 16382, false, rpm, N/A, no, 
EngVehicleSpThrottle, 516, 8, EngAoutNActl_D_QF, 31, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngVehicleSpThrottle, 516, 8, ApedPosPcActl_No_Cs, 47, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
EngVehicleSpThrottle, 516, 8, EngAout3_N_Actl, 55, 16, motorola, 0.25, 0, 0, 16383.5, false, RPM, N/A, no, 
CGEA_Urea_Strategy, 332, 8, VehUreaRnge2_L_DsplyMx, 3, 12, motorola, 1, 0, 0, 4095, false, kilometer, N/A, no, 
CGEA_Urea_Strategy, 332, 8, VehUreaImmo_No_DsplyMx, 7, 3, motorola, 1, 0, 0, 7, false, Counts, N/A, no, 
CGEA_Urea_Strategy, 332, 8, VehUreaWarn_V_DsplyMx, 23, 7, motorola, 1, 0, 0, 127, false, km/h, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaQltyFlg_B_RqDsply, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaQltySys_D_RqDsply, 27, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaLvlTxt_D_RqDsply, 31, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
CGEA_Urea_Strategy, 332, 8, ExhOverheat_T_Actl, 39, 6, motorola, 1, 0, 0, 63, false, minute, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaLvl_Pc_Actl, 47, 8, motorola, 0.4, 0, 0, 102, false, percent, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaLvlQlty_D_RqDsply, 51, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
CGEA_Urea_Strategy, 332, 8, DieslPrtcWarn_D_Rq, 55, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaQltySysWarn_D_Rq, 59, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
CGEA_Urea_Strategy, 332, 8, UreaLvlTxtWarn_D_Rq, 63, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
TransData_3, 330, 8, TrnAinCtlN_N_RqMx, 4, 13, motorola, 2, 0, 0, 16382, false, rpm, N/A, no, 
TransData_3, 330, 8, TrnFaltOpenClu_B_Stat, 5, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TransData_3, 330, 8, TrnAinSpin_B_Rdy, 6, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TransData_3, 330, 8, TrnAinCtlN_B_RqEnbl, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TransData_3, 330, 8, TrnAout_W_ActlUnfilt, 22, 15, motorola, 0.1, 0, 0, 3276.5, false, rad/s, N/A, no, 
TransData_3, 330, 8, TrnAinCtlN_N_RqMn, 36, 13, motorola, 2, 0, 0, 16382, false, rpm, N/A, no, 
TransData_3, 330, 8, TrnAinCtlNRqMn_No_Cnt, 51, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
TransData_3, 330, 8, TrnAinCtlNRqMn_No_Cs, 63, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
EngineData_17, 381, 8, DistToNextOilChange, 7, 16, motorola, 1, 0, 0, 65535, false, unitless, N/A, no, 
EngineData_17, 381, 8, EngOilLife_T_Actl, 23, 11, motorola, 1, 0, 0, 2047, false, days, N/A, no, 
EngineData_17, 381, 8, Eng_Aa_CalcEvntCyc, 27, 10, motorola, 0.05, -25.6, -25.6, 25.55, false, rpm/ms, N/A, no, 
EngineData_17, 381, 8, RunDryPrevent_B_Stat, 28, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineData_17, 381, 8, Eng_Aa_CalcEvntCbust, 33, 10, motorola, 0.05, -25.6, -25.6, 25.55, false, rpm/ms, N/A, no, 
EngineData_17, 381, 8, EngResv_Tq_Actl, 50, 11, motorola, 1, -500, -500, 1547, false, Nm, N/A, no, 
EngineData_17, 381, 8, GlowIndication, 51, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineData_17, 381, 8, WaterInFuel, 52, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineData_17, 381, 8, EngOilSrvcMsgTxt_D_Rq, 55, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
EngineData_16, 380, 8, EngAoutIdl_N_RqEc, 2, 11, motorola, 2, 0, 0, 4094, false, rpm, N/A, no, 
EngineData_16, 380, 8, EngExhBrkAutoLamp_B_Rq, 3, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineData_16, 380, 8, EngAoutIdlRqEc_No_Cnt, 7, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
EngineData_16, 380, 8, EngAoutIdlRqEc_No_Cs, 23, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
EngineData_16, 380, 8, EngAoutIdl_N_MnAllw, 26, 11, motorola, 2, 0, 0, 4094, false, rpm, N/A, no, 
EngineData_16, 380, 8, EngExhBrkOnLamp_B_Rq, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
EngineData_16, 380, 8, EngExhBrkMde_D_Actl, 31, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
EngineData_16, 380, 8, PwStep_D_DrvInhbt, 41, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineData_16, 380, 8, GrdAsstAllw_D_DsplyPt, 43, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineData_16, 380, 8, WhlRearDual_D_Stat, 45, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineData_16, 380, 8, FuelMaintMde_D_Rq, 47, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
EngineData_16, 380, 8, EngAout_N_MxAllw, 52, 13, motorola, 2, 0, 0, 16382, false, rpm, N/A, no, 
EngineData_16, 380, 8, EngOilLvlWarn_D_Rq1, 55, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
